5.299478304630535604e+03,5.316072344050827269e+03,5.332215185150684192e+03,5.350201506508755301e+03,5.370841027704915177e+03,5.391582594923232136e+03,5.408066178057996694e+03,5.422311897825893539e+03,5.436432493750785397e+03,5.448697788042818502e+03,5.459015923071961879e+03,5.467027280593599244e+03,5.477379038634599056e+03,5.490557171282819581e+03,5.502345085396326795e+03,5.515072711347811492e+03,5.529069775707487679e+03,5.542927242912739530e+03,5.558738396871889563e+03,5.575144520150158314e+03,5.587700305110490262e+03,5.599790425780123769e+03
5.302294616269391554e+03,5.317499027778945674e+03,5.333885034990114036e+03,5.351108251775192002e+03,5.370259532655681141e+03,5.387443980216008640e+03,5.403021434517853777e+03,5.417278044116937963e+03,5.432146772082822281e+03,5.442928522426432210e+03,5.452206106647025081e+03,5.459898497322396906e+03,5.471168042097206126e+03,5.483092701238204427e+03,5.494149198224318752e+03,5.506808531227570711e+03,5.520621370825959275e+03,5.534627034115754213e+03,5.548459750243458075e+03,5.564234090876357186e+03,5.577394121927504784e+03,5.587835273428859182e+03
5.300208714093522758e+03,5.314463098839483791e+03,5.331297790006352443e+03,5.349252245887392746e+03,5.366775172866997309e+03,5.383496021761910924e+03,5.398845699833686922e+03,5.413028054220750164e+03,5.426500521741148077e+03,5.437897697057406731e+03,5.446427112080049483e+03,5.453667990260165425e+03,5.464564149535817705e+03,5.476285320276872881e+03,5.487284175068311015e+03,5.499763907735431530e+03,5.512880646644297485e+03,5.526630838303556629e+03,5.539074525688599351e+03,5.553647078115919612e+03,5.568544067007712329e+03,5.580478085710099549e+03
5.292400935287861103e+03,5.306765553027274109e+03,5.325246964847601703e+03,5.344756980260096498e+03,5.363739346078295966e+03,5.379485989177326701e+03,5.394680235661918232e+03,5.408838177836792966e+03,5.420774788328693830e+03,5.432873962895707336e+03,5.441934579517809652e+03,5.448856829061052849e+03,5.458796975175160696e+03,5.469416118744713458e+03,5.480680000787181598e+03,5.492107235121747181e+03,5.504508380129481338e+03,5.517804971187929368e+03,5.530282848159804416e+03,5.542737039951996849e+03,5.556489329206549883e+03,5.570411950352697204e+03
5.282645276886696593e+03,5.297954305427665531e+03,5.316076765203276409e+03,5.337352917499861178e+03,5.359496126223642932e+03,5.375399675089203811e+03,5.391793095359245854e+03,5.406748237319028703e+03,5.418319841218970396e+03,5.430082838590220490e+03,5.439807203434563235e+03,5.445639787719141168e+03,5.454197447025734618e+03,5.464397058774225115e+03,5.474587926485479329e+03,5.485179652238784001e+03,5.496805792356873098e+03,5.509391155379548763e+03,5.521422673478482466e+03,5.534411281987949224e+03,5.546630872592552805e+03,5.558901698405747993e+03
5.270751974746682208e+03,5.287759565997915161e+03,5.307184109075295964e+03,5.329648897383503936e+03,5.351346678511571554e+03,5.371722179427205447e+03,5.391669669737696495e+03,5.407143987914492754e+03,5.419187230337340225e+03,5.430313078537556976e+03,5.440093255379357288e+03,5.445140716611515927e+03,5.452291616509098276e+03,5.461331718523717427e+03,5.470496209620650006e+03,5.479729461574138440e+03,5.490046363246832698e+03,5.501532895173151701e+03,5.512818975811606833e+03,5.525035747870333580e+03,5.538484218753282221e+03,5.550720366070391719e+03
5.258264879812525578e+03,5.277610883365618065e+03,5.298576384156975109e+03,5.321979644938612182e+03,5.345116887107822549e+03,5.371388087832533529e+03,5.393348745866996069e+03,5.409575603520221193e+03,5.423627664772355274e+03,5.433279463675849911e+03,5.441626984230188100e+03,5.446061295628214793e+03,5.452507606503785610e+03,5.460509810975492655e+03,5.468205013190988211e+03,5.476123561407104717e+03,5.485365383378737533e+03,5.495549392947840715e+03,5.505310749409040000e+03,5.516247504088009009e+03,5.530768869033540795e+03,5.547097342154312173e+03
5.249066193887190821e+03,5.270430796337345782e+03,5.292965424129286475e+03,5.318950465025749509e+03,5.348049946173132412e+03,5.377457903482288202e+03,5.399076014959451641e+03,5.416736891451713745e+03,5.431063145231439194e+03,5.440614412299823925e+03,5.446732805307618946e+03,5.450364599830842053e+03,5.454713425627533070e+03,5.461778339851291094e+03,5.468508881072206350e+03,5.474890284182432879e+03,5.482750846568778798e+03,5.492766542470943023e+03,5.502621741900761663e+03,5.513891171734577256e+03,5.529887104575242120e+03,5.547688860398080578e+03
5.243124510778469812e+03,5.269356407573755860e+03,5.297352571768637063e+03,5.326611246204664894e+03,5.358493193054423500e+03,5.386459135247328959e+03,5.409560480672547783e+03,5.428306247832924782e+03,5.441515426364693667e+03,5.451222454968767124e+03,5.457345842846199048e+03,5.460272605841363657e+03,5.463845148328417963e+03,5.469379865751335274e+03,5.474523577691547871e+03,5.479808022928319588e+03,5.487679338101730536e+03,5.495955872331918727e+03,5.505008089558089523e+03,5.516934504234571250e+03,5.531131997718894127e+03,5.550235050474280797e+03
5.242546988842903374e+03,5.269708899153630227e+03,5.301854298147202826e+03,5.336435856561278342e+03,5.373014305115561001e+03,5.400583243888712786e+03,5.424178711309413302e+03,5.443065588238699092e+03,5.455534080487185747e+03,5.466560589513501327e+03,5.470583123194910513e+03,5.473636390652570299e+03,5.476975011918379096e+03,5.480277327998420333e+03,5.483820673525378879e+03,5.490066039076848028e+03,5.497015639814973838e+03,5.503708843938934479e+03,5.511630811078293846e+03,5.525402138170791659e+03,5.541945379020117798e+03,5.561019994071937617e+03
